seed,n_dims,n_bytes,monobit_test_exact,frequency_within_block_test_exact,runs_test_exact,longest_run_ones_in_a_block_test_exact,binary_matrix_rank_test_exact,dft_test_exact,non_overlapping_template_matching_test_exact,overlapping_template_matching_test_exact,maurers_universal_test_exact,linear_complexity_test_exact,serial_test_exact,approximate_entropy_test_exact,cumulative_sums_test_exact,random_excursion_test_exact,random_excursion_variant_test_exact,monobit_test_diag,frequency_within_block_test_diag,runs_test_diag,longest_run_ones_in_a_block_test_diag,binary_matrix_rank_test_diag,dft_test_diag,non_overlapping_template_matching_test_diag,overlapping_template_matching_test_diag,maurers_universal_test_diag,linear_complexity_test_diag,serial_test_diag,approximate_entropy_test_diag,cumulative_sums_test_diag,random_excursion_test_diag,random_excursion_variant_test_diag,monobit_test_tridiag,frequency_within_block_test_tridiag,runs_test_tridiag,longest_run_ones_in_a_block_test_tridiag,binary_matrix_rank_test_tridiag,dft_test_tridiag,non_overlapping_template_matching_test_tridiag,overlapping_template_matching_test_tridiag,maurers_universal_test_tridiag,linear_complexity_test_tridiag,serial_test_tridiag,approximate_entropy_test_tridiag,cumulative_sums_test_tridiag,random_excursion_test_tridiag,random_excursion_variant_test_tridiag,monobit_test_dense,frequency_within_block_test_dense,runs_test_dense,longest_run_ones_in_a_block_test_dense,binary_matrix_rank_test_dense,dft_test_dense,non_overlapping_template_matching_test_dense,overlapping_template_matching_test_dense,maurers_universal_test_dense,linear_complexity_test_dense,serial_test_dense,approximate_entropy_test_dense,cumulative_sums_test_dense,random_excursion_test_dense,random_excursion_variant_test_dense
25,10,150000,0.09517128581945078,0.3216326426380327,0.9249324054609602,0.7941009465351304,0.05012803782947174,0.7124322774309075,1.0000000024769917,0.6244977565938294,0.18465024938701624,0.3801955093274086,0.37725988674528455,0.5190878774201922,0.142514870508597,0.11826698664592335,0.01226467163247291,0.33964698702245755,0.09292018791843769,0.276093742571792,0.5062903487593631,0.9275109909263899,0.9066388910090457,0.9999989274408501,0.9891248587217512,0.9128984538910547,0.43137032755173216,0.6195126771945287,0.6194263806706617,0.3567729255057044,0.061364126725255236,0.01542765097822355,0.33964698702245755,0.5257067588633342,0.8471966951029577,0.6440529011538035,0.07270105338676552,0.9332386792003442,1.0002880984070457,0.2026739744807772,0.9324108791312514,0.7889884374618041,0.9454199907406119,0.9454010889679153,0.2543055979379947,0.11198701216761932,0.0010715346446844266,0.011097711682641724,0.0003733020388153849,0.41467141580825995,0.47755605693109,0.8124182086731623,0.6211313184435968,0.9999998966197884,0.9475177697106053,0.8132240763830396,0.721527725879185,0.011698207909553967,0.012056401907129864,0.01622623453112748,0.036451271808522964,0.255101357391901
30,10,150000,0.35178717646449964,0.013259677471505119,0.93950680864644,0.10654869729210067,0.7671336941168575,0.7822073886994482,1.0000000556457604,0.6637402950482083,0.8235822569010813,0.8294297867082778,0.8702049659877494,0.8709340208505041,0.20220986013079578,0.011330600346899198,0.037102296085471886,0.5701668967929849,0.06366566454326188,0.5182673882260491,0.27333322558053735,0.9988780124741339,0.8472152284569002,1.000000073111887,0.5805762625692912,0.4944280157182761,0.08945035426546483,0.45794455070902723,0.5805445383755433,0.6837404304730121,0.31419351425906955,0.12401853555052267,0.6117645883494556,0.7777593734013115,0.862116420655217,0.39880034412134147,0.6850916233947498,0.8015726314717444,1.0000703037058252,0.023361778826834084,0.5632147252372914,0.09867818333250272,0.2957100309054316,0.7164868970688357,0.7927886857260633,0.10284273380750816,0.39047474286388817,0.9127706190965621,0.4439624060462586,0.9417737861587575,0.3635475732644292,0.1988802682586698,0.4712610709254935,0.9999999659584922,0.30591150356416763,0.8648933857273705,0.1889603363582693,0.03242982252326351,0.08560353996733698,0.8117833638908225,0.13864117040891044,0.08237316912300596
15,10,150000,0.1597772159711166,0.31921345012868335,0.18500126711784604,0.6723012539973311,0.5862406444957887,0.4164608625004028,0.9999999982700339,0.43658178879061993,0.927470647601379,0.9973303020548552,0.8193812612802033,0.819462178715534,0.18961860942783648,0.05837489031270227,0.4563652462320589,0.02460884210506699,0.2582361369154829,0.027873046049903986,0.8353904653691184,0.638124727402447,0.8015726314717444,1.0000000045677395,0.030303899670059777,0.3079573159625286,0.36206037484888454,0.14504521333928952,0.14497478480322198,0.02639132234036823,0.06886861476423654,0.20857272709489594,0.4730554280703977,0.47043303359160077,0.07988440624119997,0.7357700749565589,0.24406286244659245,0.2029059734693165,0.9999742072099652,0.4322818874433607,0.7447866556625037,0.6047183934087733,0.1591002107896046,0.17653248226426008,0.526846562433307,0.20172338519621538,0.04458885176360283,0.516895465484221,0.8950269608638941,0.9618335668220296,0.7902148436862662,0.22951955134264995,0.2545852906284086,0.999998793206406,0.6840479815826425,0.04882203111168948,0.055752336415280594,0.3349305469136375,0.6680738720520845,0.39649404377168973,0.12913969792884816,0.18440270208995357
39,10,150000,0.7968471535893293,0.7998339079740477,0.3729170609797642,0.6254058280052989,0.5761764465804258,0.8933762814326841,0.9999837015961166,0.696333195037976,0.4688642212635865,0.8930160301393609,0.2149285433495698,0.41088358119809903,0.8019173891056166,0.14027784549454858,0.13248715665947963,0.808142000451274,0.6012055882971941,0.6665200504343387,0.06453005810433889,0.06579568531470448,0.10774781883315943,0.9999999807702559,0.2082782882691958,0.6151874457063488,0.377303256468061,0.31449206071645364,0.6910790202518743,0.6786172717134642,0.09496260364466011,0.027622339183443406,0.36710123731423805,0.42254453861697877,0.6538715964682789,0.15931734266615097,0.8196575688862331,0.08746503826276053,0.9999996645037449,0.7546110009660231,0.24104067310591115,0.6629943735181916,0.9373921252184126,0.9533110279065667,0.4399379270031074,0.30326332843998355,0.10160916148607069,0.6272172299325718,0.4288192311031475,0.380953407580219,0.9384185407085107,0.03194635951412327,0.8537814716425343,0.9999972375338265,0.9485229965983442,0.2710169078544542,0.05169422678999268,0.13803864491592782,0.4210992936741645,0.5532278502885868,0.043759035822957676,0.10263422530981936
8,10,150000,0.5529361682498002,0.18487701229513678,0.20436533013344427,0.20603033704501492,0.8801113664142993,0.8341149529029597,1.0000000456800524,0.20777676321217162,0.5998601686871612,0.13667203541908132,0.35134773180993806,0.34821978741116916,0.32660522062765907,0.028712004514900493,0.2948019919337046,0.29464974438753644,0.8035522078836274,0.1816731550340549,0.3310694668474061,0.047490781696840394,0.12945585921079228,1.00000001499239,0.3848208895325591,0.8063089370727751,0.9013458049380934,0.1707071026639284,0.3085583353672152,0.13855263643993498,0.10129722615377994,0.4011494375928276,0.21780875354798312,0.0017951003035398467,0.11992351409918756,0.7170689139559248,0.3216298089446908,0.5918666327333719,0.9999994821442603,0.510237005857388,0.5732764522488258,0.8807011067916174,0.5424930558982967,0.5427400309145479,0.10862596872849739,0.07749789795380622,0.26281317627675416,0.8379760065066193,0.24291507284494773,0.6758498272013751,0.18606209387446415,0.9275109909263899,0.24087965092864727,0.9999868380035859,0.4036639370437759,0.031848421160529466,0.8417356591877654,0.8400737107466731,0.8668843130286977,0.7471362304700311,0.16786210843595734,0.23124888491377293
32,10,150000,0.29046388128549594,0.029086491512328182,0.16719219762389337,0.8965967471151507,0.3256947028843542,0.22770212448824656,0.999999956307586,0.1980910806624769,0.43322973609747883,0.1486363551201843,0.4585567137889705,0.46007613168402406,0.21188605173212305,0.09228864448706828,0.3018441669572035,0.3690442903346739,0.00011788894484117913,0.28270011299281994,0.8189682364976063,0.021777173758313645,0.4661204629425809,1.0000007386717504,0.4599113651765673,0.170304660007493,0.48848785069063777,0.5078555798063872,0.651575813734207,0.19731912630248183,0.4406444169768629,0.1564876589874653,0.27976865672175,0.6125790051500372,0.21481297347902872,0.9929645858218694,0.1318441169810145,0.7124322774309075,0.999999999055805,0.3887274255820959,0.3015524376956049,0.2537506661164782,0.4676649223361388,0.46899922027113067,0.39776435211384276,0.24321285271175286,0.08181341991450763,0.35652876424323976,0.041100444763056354,0.16718318874830207,0.4978916067579597,0.8240417890344448,0.3928490707351747,0.9999998790722654,0.04544892251402306,0.9048288739907326,0.07115535767723921,0.05340698479611611,0.05381737326293451,0.4318054599580714,0.02091892107197572,0.0659917580274394
24,10,150000,0.4175785365487582,0.8589532805519803,0.9408070125898973,0.08010088426222373,0.9448427307325689,0.9599132313506947,1.000016509602634,0.14791055799830677,0.08440369523142244,0.8396316734231785,0.2792444855219557,0.40256412564722055,0.32495633619749875,0.015169529620108618,0.06952845445305711,0.38782090849855244,0.7887092187943011,0.7470923259930564,0.08035929446885959,0.6194520359781396,0.9532392107832931,0.9999426027063797,0.6570607745255278,0.31759226032405696,0.17201634763185125,0.31993294229065466,0.5292992025408839,0.19472502436151906,0.2678862305186551,0.3203143915273594,0.00947619127157262,0.5049084936751363,0.7374204765757129,0.14201445789740344,0.8821929296253426,0.9933161368407719,1.0000308293366407,0.8059214829189723,0.6458401133968619,0.3880227806429856,0.28925009247332606,0.28964749884890945,0.0069332471919565375,0.025779950779739106,0.17934657732198456,0.6852462079431358,0.3118203025670154,0.46977578779153184,0.6387769181652765,0.7348063079559308,0.22770212448824656,0.9999998648129232,0.010903222827610878,0.8107961299298352,0.08855214480947508,0.7494162739404242,0.9319342999780282,0.7077179224730594,0.1359929850437302,0.24874031206289715
31,10,150000,0.7451946564098433,0.19121685946549902,0.18143596378127158,0.0013796618962316402,0.3147948003508798,0.8537814716425343,1.0000014143297864,0.1502053081479306,0.5154614421700481,0.07129599784606724,0.040916981841212945,0.1401248546993359,0.4530256519636424,0.003992316679879702,0.024107742735138292,0.8838745372567066,0.11125493619467039,0.3729599818894319,0.9235476335024196,0.19826759688731488,0.8603578599560524,0.9999937987779721,0.9995295438872626,0.020826774970574256,0.8827120301184822,0.6044122771201582,0.8627680953363087,0.39712883743427785,0.19729355113486743,0.2508505403355308,0.289631533863299,0.20223750938382373,0.8430588222306524,0.24425654151024073,0.5953404882883709,0.05945109331155363,1.0000006385847542,0.9404548017569679,0.7320963539791807,0.915002670611601,0.17256706094277788,0.2575699279347304,0.1676258023280175,0.30164339143470803,0.046231853301190506,0.9723276563785193,0.7915855354357073,0.9912606637650981,0.8478523755803704,0.5046799889007192,0.4610111439303297,1.0000003733989862,0.7302849608828078,0.748131020576171,0.7048595737101463,0.7946048178561533,0.9702034056515408,0.8191112894872443,0.1939380155347248,0.1902354728460829
17,10,150000,0.13966889217691236,0.7469130526596701,0.8736644530169858,0.04827998750548993,0.6063130363151921,0.29503742459826077,1.0000000447254687,0.3133895569569805,0.3170149970925956,0.6079801936386259,0.6248846809102103,0.6247619814968551,0.18356278473134036,0.2840016441780885,0.2883692716338666,0.08187096050872056,0.8240294321944849,0.3637018660069522,0.20102300927439648,0.4007489833234807,0.19127242634359554,0.999999837941481,0.8030949767895563,0.8561342682079307,0.9968983965676278,0.1631221763045729,0.16372466378216888,0.08466735612987453,0.06527814232508086,0.0215330962884776,0.7884037131177801,0.604910189874742,0.6117184441856829,0.9912094021045912,0.09557886907715671,0.633010780025339,1.0000000683918684,0.46458560375197255,0.010538317291226076,0.5804807780764704,0.3295166242115254,0.6776542061130773,0.5803091071549455,0.12314162535977029,0.2612751206234961,0.4889648579913872,0.8241094740298284,0.5679858525987898,0.4828683191797925,0.5947675865779476,0.9665900626072651,0.999702611555847,0.8845411459523248,0.8379894052251642,0.7020875193787863,0.4229181724737479,0.7095665970846666,0.2788302135187546,0.007881371351302856,0.21546848229527804
36,10,150000,0.2493033576940762,0.4357056756268194,0.6511462991824731,0.3467001159202617,0.4891748414229901,0.633010780025339,0.9999998937708697,0.42756683902568454,0.41691486065738614,0.8373536174414238,0.8269091592081259,0.8271712904673122,0.20875052458503074,0.3288314751902887,0.08330336280297035,0.34896148407464966,0.7119977446379007,0.1404343297475965,0.07659825428060546,0.8821929296253426,0.5746174176221169,0.9999999356597948,0.18028065153619133,0.24138278767582766,0.984417124348353,0.4983773941352378,0.49884147613957247,0.35853975387876846,0.12032636192243297,0.04739638953718528,0.8623012816353794,0.23116410320253464,0.15870354073490534,0.12082817929131723,0.6133077192059627,0.35244581464635216,1.0000012638289077,0.0038107014271107726,0.07761846314298948,0.2757827722608053,0.02382802299737082,0.023875984332408645,0.3061773390606879,0.0002375596534232661,0.13654669701343447,0.691967830858961,0.12996139987294686,0.29542554138048327,0.6198708906319703,0.7649940226101369,0.7061970013354244,1.000000016924713,0.614438464533139,0.26663670612714274,0.7670238101800209,0.600233325838151,0.7642119101033292,0.38209256703198613,0.09766040551967486,0.10901152586788854
22,10,150000,0.43994339379660563,0.45096952936283685,0.12770519199608066,0.5594432660118469,0.5056043962430374,0.3481248090061335,1.0000067459248243,0.3671939824316918,0.6975480882657952,0.3329121208328461,0.27839273890344285,0.43258514156058275,0.31358813341790714,0.24268751915231132,0.09583131864595751,0.6015574219824896,0.23429747317337335,0.32405964586161107,0.08930457162086054,0.4975635133245272,0.09718402619990574,1.0000020677021253,0.32776758771483083,0.2792348927534072,0.027042915540245502,0.3176145928194641,0.3453358428381699,0.494559937818289,0.2806574062025127,0.31887197431931935,0.26073441616363635,0.2423630927009573,0.11040595093864658,0.2338182512707212,0.1288543159216181,0.9332386792003442,1.0000209302261112,0.4550048257872809,0.00966363447818305,0.5525967946732506,0.26252314169073115,0.26293520516784674,0.30880870770697655,0.3019612972852408,0.2613329050055748,0.6220477036624747,0.11645372109601418,0.29623267169113043,0.6924611328251286,0.37374380050368816,0.30283136972315394,0.999996950214371,0.5247554698145637,0.04721082796454057,0.37667892676235504,0.9024240822198731,0.9098000741618036,0.19142987445322035,0.07883415308758587,0.00213037128685543
18,10,150000,0.08414040502412123,0.2728405909556394,0.056760459195862256,0.15279804918673556,0.800314624784513,0.6389864534146454,0.9999919515236413,0.6925757899220399,0.1653106488314695,0.09830496038868342,0.3089078433113654,0.3073077346874478,0.08066874643382405,0.259482172517159,0.14626577791394668,0.34615025033247293,0.26001628251288006,0.08140889174150734,0.7331014575429959,0.9792882031518558,0.4816354630732739,1.0000010453428605,0.7296371353728944,0.14929738864044828,0.4758807638753634,0.4080682304058969,0.40916307672582725,0.43113243088303776,0.5499785611317254,0.22543668818263818,0.2411463630745193,0.017187033178985036,0.31381989130287713,0.9424529916682695,0.9951926186286023,0.15200639309727348,0.9999999864280819,0.5590447783292448,0.7402898969019298,0.16957531330062697,0.7668203726050459,0.7668412828105903,0.27639596229718255,0.2174958084378281,0.226371910376445,0.6678873207854708,0.5669708861510536,0.9899372265174652,0.324917594257339,0.11748303903470014,0.4069172818564043,0.9999999987654782,0.07689269671149492,0.6369375572029418,0.22914628852620528,0.3721556745940669,0.6472791029808497,0.4297885331946889,0.19269753401927872,0.04196160641613089
26,10,150000,0.8608665260682823,0.03590303887625492,0.795459862993507,0.7659339368679895,0.34440152441886623,0.4661204629425809,1.000000008125863,0.11420521476136038,0.6255177479009455,0.4645656876190785,0.8897896549843944,0.9493335677367374,0.5276119931397307,0.061503904923555494,0.1766665100905468,0.48781899136769635,0.07306077420932133,0.6615756205687995,0.8192273014001117,0.45706621549722404,0.5632517011267673,0.999999078225823,0.31710131659888297,0.6580597578866376,0.7244303274271842,0.243044884754331,0.4944308064076506,0.4271093829182133,0.09648032493883518,0.028184479080979534,0.041964055937858125,0.25847976201490047,0.2569351570726903,0.2220012573492111,0.6539157339524687,0.12322374919922663,1.0000000108317673,0.5603036057885592,0.860684731666592,0.926177939674878,0.13729088852031607,0.13778313190626695,0.0653395977894613,0.06266560974550602,0.10475748984973077,0.4993425989454642,0.46274432733466375,0.2439217280943764,0.3487654981400737,0.33052517856093633,0.6937857994721265,0.9999999430740395,0.8233050888684458,0.9413963296510522,0.8165202179447952,0.5440461065974316,0.5645670421740704,0.14715636376085772,0.23185489680844243,0.0017442601141063319
29,10,150000,0.6041020050818542,0.6476760027354445,0.7536864328917209,0.2979932898150618,0.23055788042718878,0.14962496065602915,1.0000059992504078,0.250996685918305,0.9154017097979936,0.4317493770228091,0.9547322891846625,0.9546877636535408,0.5754818710697798,0.04791324885091955,0.17065535844491275,0.6879319044428246,0.874486046963469,0.53967662469376,0.771581235359114,0.5092442483674815,0.3188264977676928,1.0000002384708777,0.389539041889933,0.7959697957968372,0.3766498432888071,0.953817398001035,0.9892011996503846,0.7180118300481642,0.03003046544178326,0.011621839275581988,0.053857190678914035,0.17413727056350803,0.8310506813155889,0.46047533255438944,0.5815164536055584,0.979950286518895,1.0000015802619437,0.1983687930176365,0.13723892055592624,0.1292692630507628,0.05216620358166952,0.051988046678970064,0.0334557726928193,0.2780749965814565,0.36766520721241336,0.746576867572361,0.7028354018731321,0.5677543362687545,0.545566846975908,0.8494009745534149,0.9599132313506947,1.0000000020532152,0.5965818374749225,0.4175681007320562,0.9759120930743149,0.8071292657832916,0.9070241711134881,0.8725589462855332,0.48257725173955246,0.21801043987466562
10,10,150000,0.05250890595465685,0.9875795442959078,0.23686270775135088,0.38403491990886707,0.43718250639755635,0.5689210003790838,1.000000008644712,0.14213831829700432,0.5933531934708507,0.6306244215107806,0.4697739401334094,0.46956020644361945,0.04945126955571677,0.047771731685186336,0.11566739278535332,0.029397845526439516,0.6722135121133672,0.153172413887237,0.1930705192344491,0.7771700080673635,0.19995037573443109,1.0000001082150891,0.7858460315007841,0.997700860738971,0.7359926717019649,0.07032235086554452,0.07067664188643856,0.020843298519137354,0.011885712149211351,0.04074359300226482,0.43886305512478674,0.49827455720319913,0.15216403500887332,0.39200379368555904,0.389487248104019,0.0079183002868128,1.0000000002371487,0.21708101252804637,0.8885715102486151,0.8390051228796043,0.5977528542171353,0.6709453903743414,0.5674815544851506,0.348854706396882,0.132595545340762,0.3729495422815856,0.8662220532781614,0.741600322079661,0.7295670123237913,0.5147629954928549,0.5632517011267673,1.0000000035893426,0.07527047111550131,0.4668804375323081,0.015904083667158113,0.5171086295234739,0.5750271079906419,0.1589892631792751,0.0879000551315082,0.08597587206938673
23,10,150000,0.429208837826363,0.5027274057274221,0.3590936985395278,0.3330553655419014,0.30590705213003744,0.9866327427053725,1.000001478160304,0.42877104115346615,0.4213997373366849,0.6358844312025378,0.5202072503228707,0.5853568333142068,0.1749404418926277,0.15781273178912755,0.2398180617445761,0.08316162718431508,0.5369335214844524,0.47024250251191724,0.5693502420415553,0.7191253191584703,0.19702634184990875,0.9999978895627485,0.12426623201795974,0.542947403138766,0.11123345493168663,0.6046723192738231,0.6024296569271024,0.045281998824814984,0.18455927857784324,0.11440386714766115,0.17262133787306855,0.7791470767116969,0.282269150199876,0.9934120753851424,0.30599410633706375,0.3311793807750636,0.99998972511476,0.3752079846081708,0.6337907034149175,0.9943340768719108,0.6563943413315595,0.6569421947649309,0.09768235816870097,0.08022200537186466,0.06041563969948027,0.04618374395956981,0.35603379327031176,0.818075214742277,0.5395183275518474,0.48895402957506745,0.2089123817406986,1.0000157981975735,0.49504268532301676,0.5599445472869035,0.3441950715082394,0.054730290274966585,0.05414343443884687,0.04615662573252699,0.5526128577620897,0.12910688014224336
37,10,150000,0.35273228511326693,0.04558861001244123,0.2321556475126757,0.4056194453890638,0.35998712892944107,0.04350012613369836,0.9999725556169242,0.7069998105612909,0.6425084091633638,0.3493930118274864,0.4126488397377323,0.41176979278721365,0.17091935254562074,0.05042318767037492,0.2528287423950083,0.3206107584811483,0.04784051919251529,0.21408680684853354,0.9994480406144706,0.8929096292679576,0.41167266407756875,1.0000000906548205,0.6428998240571847,0.5455856712886462,0.8332784828059864,0.4137501729597037,0.4131513111736627,0.15619211606033478,0.0016368502353889295,0.00019969603202324272,0.5964828214814786,0.2712309157647794,0.4672863977361287,0.5435207747180234,0.461316749945672,0.3656113890409295,1.0000020013223525,0.4678430613669702,0.08551936422920225,0.8035268909949056,0.3352233185362795,0.46495304987432706,0.2682415123855637,0.1630107480040888,0.236991340307815,0.8408302496157976,0.4652485808961456,0.6718510310646664,0.1866640187251545,0.5886623845505996,0.4610111439303297,0.9999999992432977,0.5335551467470919,0.38008652762472384,0.31604029715804166,0.45329212223311893,0.4537132075345985,0.9190420488325355,0.18103547699050437,0.2531255799915041
34,10,150000,0.1081305453115029,0.9523914909992304,0.6190948861199522,0.5471541973910583,0.6379937773214326,0.026997867816030263,1.0000034932854471,0.7523978468948812,0.7981588820740098,0.5397639949814458,0.5655234434254891,0.6462232571332759,0.17392808403874915,0.014398370970818891,0.1496636495534891,0.2070972117219826,0.8467753657187949,0.4766707252213904,0.8742759932463484,0.7368846994201206,0.4310212095290623,1.0000007113003015,0.932911518212701,0.6560301760608328,0.35921928160341904,0.8194321126058862,0.8430784210878741,0.27205548996466034,0.06647539212682958,0.030283261735182334,0.05477200766467882,0.7037959517227277,0.7994470496008556,0.5365516461119538,0.081039241317541,0.6753229040948474,0.9999999041003801,0.12368724084753095,0.25567374121101794,0.06722241126814227,0.4778810575333728,0.4790054316257164,0.05745019932770923,0.22037812151917305,0.150744009716421,0.03875868026878837,0.018393904623158073,0.06868002401340101,0.22533907638889203,0.1469837417745487,0.5519955188283698,1.0000205416770604,0.6811031217428509,0.352659385270669,0.5718809494550935,0.07379350701045151,0.07413627624625828,0.03004068933450399,0.15044628811493238,0.08537610623457337
7,10,150000,0.616896754146167,0.18632625498842725,0.01156226011816598,0.9578574482266584,0.3132075725868861,0.7951033519243295,0.999999957399308,0.22886648439761031,0.5558229986247742,0.14850191287287964,0.12827451125832792,0.12858131081313104,0.6897255047767237,0.1491949021612146,0.043263931203448736,0.15075810659602973,0.023902384624216278,0.49930442944694964,0.04855317924872472,0.05426407342151669,0.10235752557227862,1.000002696203565,0.6197363790634163,0.6734193316039342,0.1928247531436926,0.30275659299739566,0.3852426893057504,0.13660570815145512,0.21121838990218694,0.0668758558359398,0.7701958714564099,0.7419922308422794,0.3779090505863567,0.9827253107791313,0.5489586900276466,0.5689210003790838,1.0000000786144516,0.611034610756307,0.20315691638082856,0.4762464914685225,0.741317555087759,0.7425774756237437,0.4742139835593231,0.14951742532489543,0.0552342537180639,0.49011217314096966,0.48347037806053245,0.8141419761855948,0.260722079391752,0.5755037797035217,0.7693710146499217,1.000000625650933,0.44276222635502516,0.008458920677654176,0.5892223463748215,0.3525870110179254,0.6981431277087351,0.41454099152521984,0.2034524239340712,0.025438811601337825
35,10,150000,0.07809618337650881,0.5249334095629772,0.013327553663226067,0.3095507033685834,0.15421914556758215,0.9332386792003442,0.9999999972060157,0.17497893421833943,0.09501066392279889,0.10386601533236273,0.05307331794742804,0.05106467170892385,0.07184962789296256,0.5690913389294991,0.10965255695408982,0.04678593971773093,0.3070513303243742,0.04087509497991859,0.7193268376627538,0.036417905994811324,0.08143283536752177,0.9999999941913286,0.6870891591833895,0.6996131192870066,0.9590191513645752,0.009025544181031329,0.008645867993713592,0.042129173971394485,0.007038223412397072,0.02225479350652478,0.38083648030671224,0.4900024198879424,0.11080736325846119,0.35780774395714565,0.9172825747989958,0.45088703102517047,1.000000010387857,0.1353121431667658,0.21864590322076827,0.27655160896245806,0.2888697516863205,0.2881202961772734,0.1571200130978081,0.036169261358542065,0.021084542244401733,0.7562749546662035,0.3104538599856267,0.29469022505815234,0.35117540175793077,0.8948921343794896,0.15441657470972847,1.0000000274003338,0.4495122804395349,0.6468819425475076,0.07692164460261809,0.3140903558014556,0.4465371631215404,0.739440595723452,0.02351895249681824,0.009836406259314676
40,10,150000,0.3700182110359337,0.5432365752102325,0.7693608388529274,0.8840090354809566,0.2705072316949252,0.3836361547440992,0.9999999267493102,0.5904836587896216,0.9204911010785148,0.6306014669802861,0.4695598917233104,0.7236391072681468,0.25068597935276227,0.07588471067615322,0.09614888092470686,0.10418168300620345,0.21304796513470312,0.5375529840465375,0.26799463587163075,0.1551460353904758,0.021239686703348942,1.0000059813213313,0.8123920031054355,0.6892525972193827,0.6227932285788474,0.20902366130205227,0.20824004309506852,0.03127377594998837,0.08888008877806687,0.31139186243125194,0.4541259686860525,0.15034212337511887,0.5071665369500022,0.4393568519970986,0.8142742183708648,0.7886481305182659,0.999995122626014,0.6293781783020006,0.4971254913973906,0.0020067603205137317,0.7422356754273113,0.9031038619129613,0.16535103162926723,0.0917250221475439,0.2116557127813392,0.23822729739047033,0.8927924924411441,0.737876269042066,0.6941679301800333,0.5239776889473013,0.6876106153105217,0.9999938288350365,0.21712986745343654,0.5270932078261059,0.29660110659626493,0.12374760030593217,0.36100111158846665,0.40997620573631055,0.06265383186543233,0.12069669564992136
76,10,150000,0.8608665260682823,0.8518814981705431,0.2963223716099287,0.7949801364993376,0.754645391372632,0.2688242136396354,1.0000002115628008,0.6262257796582804,0.8568672486269817,0.9852281468600057,0.3517610392595039,0.5809380926647013,0.7428626693774527,0.20335334770163238,0.19835436482088775,0.20188710495955953,0.8674197304861657,0.48232214759740044,0.5750565737016593,0.5886623845505996,0.6692110940235235,0.9999838889282492,0.7366321403830474,0.6677451390385983,0.0002058101168483853,0.39308679070299285,0.39040162131512496,0.2917541467894269,0.14191192534890543,0.12288454432608176,0.0,0.0,0.0,1.196343004769673e-37,0.0,0.0,0.24915613415212648,7.528245503099566e-54,0.0,0.0,0.0,0.0,0.0,0.021560418954547328,0.20852189169407043,0.5578330875569005,0.8014768121561304,0.5053584173373333,0.3151261853456059,0.9981398437790266,0.4212817652658877,0.9999992762331519,0.8688103555987331,0.9838051049285731,0.287812697407691,0.6675107947528213,0.9111800584602671,0.5548020485686949,0.16378624398595143,0.14920365302921845
41,10,150000,0.545630542915432,0.9201694440126269,0.35861098639831424,0.8928131582446872,0.24494781790472978,0.9732692370089963,1.0000020904207008,0.19397133933261843,0.08363283993020643,0.7451787769089254,0.5665232210969824,0.7817785377750471,0.7248739763551599,0.09019145545268951,0.10102259881683928,0.19051507311565974,0.5767108374530961,0.1873534125773919,0.27905299817626567,0.6999739952551375,0.14962496065602915,0.999999905821121,0.4742161387186662,0.008163912941932071,0.6970067892406485,0.5140508966233557,0.5149355459589682,0.19325496009047494,0.1391399808527236,0.1061885430668551,0.289631533863299,0.44330178988469293,0.5671459489226256,0.7972531111065241,0.49680121865970683,0.7502354112378082,0.9999999844349644,0.6990082660675397,0.7931481138792672,0.4660488364834701,0.568716161561116,0.7489583484955604,0.4198011997022866,0.5418651878875018,0.11557560922710297,0.20059963899841138,0.5017876024022098,0.16909549941520174,0.3593981412496383,0.26902510509796057,0.7186868359499935,0.9999999653049235,0.9938892993553705,0.49753785771801684,0.7383332648118043,0.8651109009714668,0.8657584420105792,0.28873190306228036,0.07592492474499195,0.04882026177602061
60,10,150000,0.22331145627261728,0.8837075656798496,0.7448371583362812,0.143030108846151,0.7054736511177874,0.35244581464635216,0.9999698437130266,0.7040623065582143,0.15348338594891575,0.12392994189885746,0.3093209518707017,0.5133885180255463,0.20680959806723442,0.16335859739018505,0.07242279733955359,0.9694161371733233,0.5049649145088719,0.9839781039199361,0.04349037085946397,0.4496928464671527,0.8472152284569002,0.9999999564016346,0.6448908822291156,0.6151716939854335,0.5821368843383442,0.301814477567162,0.6054917923489209,0.6220942175045301,0.4914998644495434,0.0750163038066396,0.0,0.0,0.0,0.6073799612052184,1.5928375444731033e-277,0.0,0.8007156001689414,5.514341999551596e-16,0.0,0.0,0.0,0.0,0.0,0.14186331445953443,0.21923745626646896,0.3680719655539081,0.5929760875606426,0.2437909048200655,0.3879232042429885,0.44528670577446144,0.7438902250691999,0.9999972637806677,0.030969144149625472,0.19852029194440401,0.4550656814011293,0.24074218974339132,0.318158522320139,0.17125156455225898,0.005863059825034367,0.0381657694588301
